"","Date","Symbol","Volatility","Lag.return"
"1201356","2018-05-30","NXPI",0.0157458808300348,-0.00437639293685255
"1201357","2018-05-31","NXPI",0.0170578823170588,-0.00603811846076585
"1201358","2018-06-01","NXPI",0.00938625845569994,-0.0137644983374505
"1201359","2018-06-04","NXPI",0.0124746574266837,0
"1201360","2018-06-05","NXPI",0.0371127877574547,-0.0293746362477263
"1201361","2018-06-06","NXPI",0.0144884009684406,0.0498650267256044
"1201362","2018-06-07","NXPI",0.0105929018759435,-0.0159393879555374
"1201363","2018-06-08","NXPI",0.0107959558999051,0.0473254525841416
"1201364","2018-06-11","NXPI",0.00906712860997074,0.000832488185027458
"1201365","2018-06-12","NXPI",0.0111669445756021,-0.015768147388675
"1201366","2018-06-13","NXPI",0.014732965856763,-0.0260355624205726
"1201367","2018-06-14","NXPI",0.0174521717169706,-0.0335276494271843
"1201368","2018-06-15","NXPI",0.0280821649571881,0.0139002968255078
"1201369","2018-06-18","NXPI",0.0125469438733512,0.00132644952050942
"1201370","2018-06-19","NXPI",0.0116912587513109,-0.0152267463460172
"1201371","2018-06-20","NXPI",0.0315793800687588,-0.0223199171485966
"1201372","2018-06-21","NXPI",0.0107148994499684,0.0354234718688078
"1201373","2018-06-22","NXPI",0.0159385265507062,-0.00070873348999001
"1201374","2018-06-25","NXPI",0.0221647336777744,0.0195697825034848
"1201375","2018-06-26","NXPI",0.018429513883711,-0.0437883578905414
"1201376","2018-06-27","NXPI",0.0197377311914624,-0.00327392629053502
"1201377","2018-06-28","NXPI",0.0092594645203122,-0.00383315400538642
"1201378","2018-06-29","NXPI",0.00923410894371705,0.00810531633013856
"1201379","2018-07-02","NXPI",0.0147765627890934,-0.00892866146575866
"1201380","2018-07-03","NXPI",0.0130892681603606,-0.00431049039011011
"1201381","2018-07-05","NXPI",0.0136025815275282,-0.0178981942340659
"1201382","2018-07-06","NXPI",0.0100489816078328,-0.00177946606254142
"1201383","2018-07-09","NXPI",0.0127236596116723,0.00737804803713082
"1201384","2018-07-10","NXPI",0.0255571862052808,-0.000930911185030858
"1201385","2018-07-11","NXPI",0.0225614245613163,0.0274669158530569
"1201386","2018-07-12","NXPI",0.0217114802167568,-0.0253271213329826
"1201387","2018-07-13","NXPI",0.0205437904188544,0.00731519464993635
"1201388","2018-07-16","NXPI",0.0142819776544147,-0.00805898264323179
"1201389","2018-07-17","NXPI",0.0268408183671022,-0.0328052633839908
"1201390","2018-07-18","NXPI",0.0251178658796851,-0.00365882249668559
"1201391","2018-07-19","NXPI",0.012823769842122,0.0268383042942251
"1201392","2018-07-20","NXPI",0.0271179288519526,-0.0280930436508937
"1201393","2018-07-23","NXPI",0.0384540157349339,-0.00183674895242447
"1201394","2018-07-24","NXPI",0.0283314033115729,0.0166958196665528
"1201395","2018-07-25","NXPI",0.0432678101511377,-0.0430685533009489
"1201396","2018-07-26","NXPI",0.0286540494038536,-0.0230126302835947
"1201397","2018-07-27","NXPI",0.0205939684382047,-0.0581815411437185
"1201398","2018-07-30","NXPI",0.0111072084688557,0.0230066988065474
"1201399","2018-07-31","NXPI",0.00890931906522724,-0.00147523090397783
"1201400","2018-08-01","NXPI",0.00566734931578748,0.00536357716118196
"1201401","2018-08-02","NXPI",0.00725941272458539,0.000629183083147744
"1201402","2018-08-03","NXPI",0.0092025771062651,0.00209420964750073
"1201403","2018-08-06","NXPI",0.00806520346524967,0.00334168753358544
"1201404","2018-08-07","NXPI",0.00392290243839404,0.00384998913034895
"1201405","2018-08-08","NXPI",0.00552309304010922,-0.00332882541104507
"1201406","2018-08-09","NXPI",0.00547513249169057,-0.00177293851684457
"1201407","2018-08-10","NXPI",0.00637932884102746,-0.0012534234404562
"1201408","2018-08-13","NXPI",0.0142297728998601,-0.0117747655526736
"1201409","2018-08-14","NXPI",0.0186812391512381,-0.0149160435131641
"1201410","2018-08-15","NXPI",0.0262640072573799,-0.0213732156077153
"1201411","2018-08-16","NXPI",0.00723816314737499,-0.0158058031445698
"1201412","2018-08-17","NXPI",0.0121061726118167,-0.00133782344993794
"1201413","2018-08-20","NXPI",0.0183442845647766,0.001449164249963
"1201414","2018-08-21","NXPI",0.0165046966245711,0.00400223572098746
"1201415","2018-08-22","NXPI",0.0104268521640536,0.0201006478445107
"1201416","2018-08-23","NXPI",0.0106532028959528,-0.0080795052737459
"1201417","2018-08-24","NXPI",0.00932392117016445,-0.00593735566077935
"1201418","2018-08-27","NXPI",0.00675310634236291,0.0142343696033773
"1201419","2018-08-28","NXPI",0.00700528210808014,0.00358125294603351
"1201420","2018-08-29","NXPI",0.00992945533997857,0.00948799444156734
"1201421","2018-08-30","NXPI",0.0110705519866293,0.00673760365181142
"1201422","2018-08-31","NXPI",0.00734433725507568,-0.0175263583546972
"1201423","2018-09-04","NXPI",0.00960812300461444,0.010252039708341
"1201424","2018-09-05","NXPI",0.0126288512855724,0.0161878321639035
"1201425","2018-09-06","NXPI",0.00825682959108702,-0.0082742214385636
"1201426","2018-09-07","NXPI",0.0139210578985698,0.00117102917741985
"1201427","2018-09-10","NXPI",0.0115105972638586,0.000319118987585298
"1201428","2018-09-11","NXPI",0.0286841033090603,-0.00362276734441824
"1201429","2018-09-12","NXPI",0.0345549209118515,-0.0448642834671196
"1201430","2018-09-13","NXPI",0.0160522325558014,-0.0086337547152171
"1201431","2018-09-14","NXPI",0.0146759055192511,0.0344231928497658
"1201432","2018-09-17","NXPI",0.0167978228785849,0.00920565820245045
"1201433","2018-09-18","NXPI",0.0119301929710692,-0.028540568841656
"1201434","2018-09-19","NXPI",0.00474724194575159,0.0168292897198095
"1201435","2018-09-20","NXPI",0.00889794788032609,0.00543893430787712
"1201436","2018-09-21","NXPI",0.0116745117623546,0.0183806871667338
"1201437","2018-09-24","NXPI",0.0140398437573872,-0.00170553319642064
"1201438","2018-09-25","NXPI",0.0205193317678452,-0.0285703560198076
"1201439","2018-09-26","NXPI",0.0192028619508865,-0.0515879496677849
